Min Dist,Classification
12.3641825,INF
12.3641825,INF
12.3656263,INF
12.36619,INF
12.3694592,INF
12.3696661,INF
12.3697824,INF
12.3708324,INF
12.3725672,INF
12.3755865,INF
12.3774796,INF
12.3792353,INF
12.3798676,INF
12.3835163,INF
12.3842392,INF
12.3869514,INF
12.3891153,INF
12.3909674,INF
12.3910246,INF
12.3929739,INF
12.3945503,INF
12.3957376,INF
12.3979101,INF
12.3981667,INF
12.4013338,INF
12.4018669,INF
12.4046278,IND
12.4097948,INF
12.4140778,INF
12.4151516,INF
12.4152517,INF
12.4156818,INF
12.4187565,INF
12.4190006,INF
12.4207668,INF
12.4227409,INF
12.4234562,IND
12.4241266,IND
12.4245892,INF
12.4247293,INF
12.4263229,INF
12.4264488,IND
12.4271994,INF
12.4273882,IND
12.4276209,INF
12.4288607,INF
12.4296865,INF
12.4297523,INF
12.431078,INF
12.4324045,INF
12.4339113,INF
12.4344597,INF
12.4352875,INF
12.4358425,INF
12.4363136,INF
12.43822,INF
12.4383097,INF
12.4387188,INF
12.4395285,INF
12.4401941,INF
12.4408646,INF
12.4416265,INF
12.4425316,INF
12.4431705,INF
12.4434872,INF
12.4438601,INF
12.4448442,INF
12.4466496,INF
12.4482222,INF
12.4520597,INF
12.4525681,INF
12.4540644,INF
12.4541721,INF
12.4559288,IND
12.45648,IND
12.4566488,INF
12.4567299,INF
12.458086,INF
12.4605665,INF
12.4614716,INF
12.4618931,INF
12.4658985,INF
12.4679337,INF
12.46912,INF
12.4717312,INF
12.4731274,INF
12.473341,INF
12.4766712,INF
12.4766712,INF
12.4772539,INF
12.4787674,INF
12.4796953,INF
12.4806957,INF
12.4815702,INF
12.4818878,INF
12.482542,INF
12.4853811,IND
12.4888935,INF
12.4895086,INF
12.4921188,INF
12.4928217,INF
12.4971733,INF
12.5000343,INF
12.5024385,INF
12.5042868,IND
12.5045586,INF
12.5064144,INF
12.5077543,INF
12.5089226,INF
12.5115566,INF
12.5116634,INF
12.5143175,INF
12.5149708,INF
12.5149899,INF
12.5171976,INF
12.5188284,INF
12.5261288,INF
12.5299683,INF
12.530695,INF
12.5310888,INF
12.5313578,INF
12.5320578,IND
12.5351791,INF
12.5370979,IND
12.5391932,IND
12.5406456,INF
12.5416937,INF
12.5436783,INF
12.5485601,INF
12.5514507,INF
12.5517979,INF
12.5527697,IND
12.5600491,INF
12.5636873,INF
12.5689363,INF
12.5727844,INF
12.5739288,INF
12.5755301,INF
12.5758047,INF
12.5777769,IND
12.579917,IND
12.5814047,INF
12.5819502,IND
12.5835247,INF
12.5836143,INF
12.5861073,INF
12.5879173,INF
12.5879555,INF
12.5941792,INF
12.5956984,INF
12.5960407,INF
12.5999422,INF
12.6007252,INF
12.6007538,INF
12.601079,INF
12.601862,INF
12.6034622,INF
12.6099939,INF
12.6136456,INF
12.6156254,INF
12.6172237,INF
12.6221809,INF
12.6249428,INF
12.625083,INF
12.6261816,INF
12.6269903,INF
12.6273775,INF
12.6282339,INF
12.6309052,INF
12.6323118,INF
12.6325579,INF
12.6356726,IND
12.636405,INF
12.637146,INF
12.6378736,INF
12.6383572,INF
12.6386108,INF
12.6398039,INF
12.6429625,INF
12.649725,INF
12.6509323,INF
12.651247,INF
12.6564674,INF
12.6577129,INF
12.6629686,INF
12.6634989,INF
12.6636648,INF
12.6638117,IND
12.6664286,INF
12.6690788,INF
12.6696815,INF
12.6722136,INF
12.6749649,IND
12.6749706,INF
12.6754599,INF
12.6765547,INF
12.6769743,INF
12.6773024,INF
12.6776714,INF
12.677804,INF
12.6818523,INF
12.6854801,INF
12.6854877,INF
12.6855698,INF
12.686245,INF
12.6863041,INF
12.6884203,INF
12.6934443,INF
12.693882,INF
12.694088,IND
12.6960392,IND
12.6962099,IND
12.6978455,INF
12.6979704,INF
12.6986513,INF
12.7006531,INF
12.7008514,INF
12.7026405,INF
12.703228,INF
12.7032976,INF
12.703598,INF
12.7041998,INF
12.7042217,INF
12.7059584,INF
12.7060471,INF
12.7065248,INF
12.7069874,INF
12.7074556,INF
12.7075138,INF
12.7085085,INF
12.7090769,IND
12.7106762,INF
12.710948,INF
12.7134008,INF
12.7151175,INF
12.7204351,INF
12.7217016,INF
12.7234144,INF
12.7237291,INF
12.7252741,INF
12.7260828,INF
12.7266808,INF
12.7282419,INF
12.7288904,IND
12.7339153,INF
12.7373476,INF
12.7378054,INF
12.7381554,INF
12.738904,INF
12.7404919,INF
12.7406149,INF
12.7412996,IND
12.7429419,INF
12.7434015,INF
12.7453737,INF
12.7491932,INF
12.7493563,INF
12.7493696,INF
12.7499123,INF
12.7503481,INF
12.7514782,INF
12.7538023,INF
12.7542019,INF
12.7546854,INF
12.7569895,INF
12.75739,INF
12.7578344,INF
12.7586851,INF
12.7591915,INF
12.7598791,INF
12.7605839,INF
12.7616291,IND
12.7703896,INF
12.7732773,INF
12.7781467,INF
12.7816658,INF
12.7838411,INF
12.7852945,INF
12.7852945,INF
12.7880421,INF
12.7881031,IND
12.7890301,INF
12.7893543,INF
12.7902651,INF
12.7911901,INF
12.7917414,INF
12.7928753,INF
12.7933645,INF
12.7939987,INF
12.7961273,INF
12.7968283,INF
12.7968426,IND
12.7969408,INF
12.7975407,INF
12.7981262,INF
12.7985497,INF
12.800065,INF
12.800889,IND
12.8013439,INF
12.8016434,INF
12.8023949,INF
12.8055239,INF
12.8056822,IND
12.8067045,INF
12.8104973,INF
12.8108521,INF
12.8114052,INF
12.814332,INF
12.8145514,IND
12.8212976,INF
12.8225574,IND
12.8243504,INF
12.8245459,IND
12.8245821,INF
12.8246126,INF
12.8247213,INF
12.8259983,INF
12.826663,INF
12.8275042,INF
12.8290939,IND
12.829814,INF
12.8320951,INF
12.8328867,INF
12.8330679,INF
12.8344479,IND
12.8344479,IND
12.8344479,IND
12.834506,INF
12.8356581,INF
12.8357077,INF
12.8381386,INF
12.8426666,INF
12.8431034,INF
12.8444862,IND
12.8532057,INF
12.8553095,INF
12.8565722,INF
12.8565722,INF
12.8565722,INF
12.8653011,INF
12.8667746,INF
12.8696585,INF
12.8699789,INF
12.8704529,INF
12.870595,INF
12.8710775,INF
12.8712788,INF
12.871666,INF
12.8725948,INF
12.875803,INF
12.8797483,INF
12.8841162,IND
12.8869038,INF
12.8874245,INF
12.8890257,INF
12.8894539,INF
12.8951578,INF
12.8955812,INF
12.9009027,IND
12.9014845,INF
12.9020023,INF
12.9031506,INF
12.9032125,IND
12.9057341,IND
12.9080677,INF
12.9091253,IND
12.910759,INF
12.9120693,INF
12.9126329,INF
12.9126377,INF
12.9127426,INF
12.9131155,IND
12.9142504,INF
12.9148769,INF
12.914959,INF
12.9153967,INF
12.916893,IND
12.9172001,INF
12.9200048,INF
12.9223795,INF
12.9230385,INF
12.9237061,INF
12.9266758,INF
12.9272623,IND
12.927681,INF
12.9303207,INF
12.9305182,IND
12.9306803,IND
12.9316311,INF
12.9325647,INF
12.9325724,INF
12.9330635,INF
12.9334135,IND
12.9344358,IND
12.9345579,INF
12.9359436,INF
12.9362841,INF
12.9391289,INF
12.9395361,INF
12.9428511,IND
12.9428511,IND
12.9434862,INF
12.9441299,IND
12.9445133,IND
12.9474201,INF
12.9487352,INF
12.9496107,INF
12.9498663,INF
12.9501896,IND
12.9503222,INF
12.9512777,INF
12.9540968,INF
12.954627,INF
12.9644985,INF
12.9697676,INF
12.9699183,INF
12.9702024,INF
12.970253,INF
12.9705877,INF
12.9710951,INF
12.9814711,INF
12.9838104,INF
12.9869967,INF
12.9906349,INF
12.9911432,IND
12.9913902,INF
12.9943686,INF
12.9949942,INF
13.0001497,INF
13.0048056,IND
13.0081596,INF
13.0084009,INF
13.0092707,INF
13.0140657,INF
13.0176411,INF
13.0181293,INF
13.0194931,INF
13.021102,INF
13.021245,INF
13.021245,INF
13.021245,INF
13.0213957,INF
13.0235205,INF
13.023634,INF
13.0244503,INF
13.0244761,INF
13.0262079,INF
13.0272017,INF
13.0309763,INF
13.0338163,INF
13.0348272,INF
13.0351381,INF
13.0356712,IND
13.0356712,IND
13.0356712,IND
13.0356712,INF
13.0387526,IND
13.0389948,IND
13.0397139,INF
13.0427523,IND
13.0468264,IND
13.0488873,INF
13.0554276,INF
13.058157,INF
13.0623741,INF
13.0626335,INF
13.0628614,INF
13.0630569,INF
13.06635,INF
13.0669355,INF
13.0785542,INF
13.0871572,INF
13.0952415,INF
13.0954914,INF
13.0965271,INF
13.0969095,INF
13.0974274,INF
13.0992603,INF
13.1000748,INF
13.1005831,INF
13.1022377,INF
13.1071692,INF
13.1072531,INF
13.1081123,INF
13.1100187,INF
13.1109905,INF
13.1118746,INF
13.1125841,INF
13.1127052,INF
13.1150274,INF
13.1167898,INF
13.1169767,INF
13.1184645,INF
13.1197405,INF
13.1222534,INF
13.1233511,INF
13.1237431,INF
13.1281061,IND
13.1281061,INF
13.1281061,INF
13.1281061,INF
13.1301584,INF
13.1305408,INF
13.1365366,INF
13.136858,INF
13.1381187,INF
13.1397562,INF
13.1410465,INF
13.1433563,INF
13.1469774,INF
13.1491537,INF
13.1499586,INF
13.1511393,INF
13.1542311,INF
13.1551685,INF
13.1560583,INF
13.159586,INF
13.1639872,INF
13.1672287,INF
13.1688147,INF
13.1689768,INF
13.1758327,INF
13.1773996,INF
13.1796989,INF
13.1808004,INF
13.1814661,INF
13.1831369,INF
13.1845102,INF
13.1850986,INF
13.1873178,INF
13.1882238,INF
13.1902084,INF
13.1922016,INF
13.1942024,INF
13.199645,INF
13.2000189,INF
13.2015181,INF
13.2052803,IND
13.2072849,IND
13.2076845,INF
13.207921,IND
13.2079716,INF
13.2091589,INF
13.2103252,IND
13.2111177,INF
13.2117567,INF
13.2122421,INF
13.2123804,INF
13.2125759,INF
13.2126579,INF
13.2127562,INF
13.2127829,INF
13.2146444,INF
13.2148399,INF
13.2196255,INF
13.2196255,INF
13.2199917,INF
13.221056,INF
13.2212086,INF
13.2213449,INF
13.2247343,IND
13.230773,INF
13.233016,INF
13.2413712,INF
13.2432661,INF
13.2443771,INF
13.2518301,INF
13.2527008,INF
13.2589893,INF
13.2599335,INF
13.2602272,INF
13.2607794,INF
13.2612944,IND
13.2672529,INF
13.2675533,IND
13.2684517,INF
13.2725792,INF
13.2744837,IND
13.2749367,INF
13.2760143,INF
13.2809114,INF
13.2814999,IND
13.2825747,INF
13.2833462,INF
13.2843208,INF
13.2874374,INF
13.2876568,INF
13.2879257,INF
13.2886009,INF
13.2887249,INF
13.2895947,INF
13.2904758,INF
13.2904968,INF
13.2923241,INF
13.2931967,INF
13.3014336,INF
13.3024292,INF
13.3035583,INF
13.3069639,INF
13.3078365,INF
13.3104925,INF
13.3116608,INF
13.3170385,IND
13.3176432,INF
13.3183413,INF
13.3204603,INF
13.3209324,INF
13.3235149,INF
13.3236046,INF
13.3256111,INF
13.3301687,INF
13.3301992,INF
13.3307409,INF
13.3336506,INF
13.3355474,INF
13.3368435,INF
13.3396645,INF
13.3402624,INF
13.3406544,IND
13.3425751,INF
13.3448076,IND
13.344821,IND
13.3471193,INF
13.3495054,INF
13.3503799,IND
13.3505278,INF
13.3541937,INF
13.3546648,INF
13.3552542,IND
13.3598394,INF
13.3599958,INF
13.360076,INF
13.3647823,INF
13.3657551,IND
13.36695,INF
13.3672047,INF
13.3685513,INF
13.3691034,INF
13.3726444,INF
13.375742,INF
13.3762655,INF
13.3784533,INF
13.3793411,INF
13.3802423,INF
13.3845901,INF
13.3856993,INF
13.38622,INF
13.3879337,INF
13.3883009,INF
13.3886986,INF
13.3929567,INF
13.3957071,INF
13.3959579,INF
13.4009829,IND
13.4038906,INF
13.4039602,INF
13.4040356,INF
13.4041891,INF
13.4058533,INF
13.4120836,INF
13.4125614,INF
13.4163046,INF
13.4177847,INF
13.4182606,INF
13.420578,INF
13.4206429,INF
13.4220591,INF
13.4223976,INF
13.4225874,INF
13.4232998,INF
13.4241972,INF
13.4259815,IND
13.4275808,INF
13.4277554,INF
13.4277554,INF
13.4277554,INF
13.4279394,INF
13.4306593,INF
13.4336185,INF
13.4336452,INF
13.4342546,INF
13.4365053,INF
13.4394674,INF
13.4412165,INF
13.4417019,INF
13.4428549,INF
13.4431343,INF
13.4438162,INF
13.446454,IND
13.4482441,INF
13.4488621,INF
13.4525137,INF
13.452734,IND
13.4575243,INF
13.4592886,INF
13.460784,INF
13.4631138,IND
13.4651375,INF
13.4691,INF
13.4695787,INF
13.4734173,INF
13.4734716,INF
13.4741096,INF
13.4754686,INF
13.4787292,INF
13.4802647,INF
13.480937,INF
13.480957,INF
13.4821987,INF
13.4823503,INF
13.4844017,INF
13.4850988,INF
13.4861259,INF
13.4900351,INF
13.4910631,INF
13.4920635,INF
13.4940777,INF
13.4956884,INF
13.4971809,INF
13.499383,INF
13.5007143,INF
13.5009136,INF
13.5024214,INF
13.5045204,INF
13.5062294,INF
13.506856,INF
13.507103,INF
13.507309,INF
13.5078726,INF
13.5089436,INF
13.5101566,INF
13.5102463,INF
13.5116758,INF
13.5125179,INF
13.5162888,INF
13.5183973,INF
13.5194921,INF
13.5208902,INF
13.5211706,IND
13.5217409,INF
13.5243216,INF
13.5276184,INF
13.5298748,INF
13.5319328,INF
13.531951,INF
13.5325155,INF
13.5327158,INF
13.5327158,INF
13.5327158,INF
13.5342236,INF
13.5342855,INF
13.5361271,INF
13.5366497,INF
13.5386944,INF
13.541132,INF
13.5429258,INF
13.5447063,INF
13.5468483,INF
13.5473499,INF
13.5479326,INF
13.5484715,INF
13.5490494,INF
13.5498543,INF
13.5528908,INF
13.5541077,INF
13.5637121,INF
13.5637465,INF
13.5639791,INF
13.5639801,INF
13.5640812,INF
13.5643206,INF
13.5654402,INF
13.5659609,INF
13.5708799,INF
13.5712366,INF
13.5717659,INF
13.5720224,INF
13.5724592,INF
13.5735159,INF
13.5744715,INF
13.5761776,INF
13.5787783,INF
13.5804157,INF
13.5810213,INF
13.5840712,INF
13.5902386,INF
13.5922718,INF
13.5971842,INF
13.5976028,INF
13.6045179,INF
13.6045532,INF
13.6049309,INF
13.605155,INF
13.6073151,INF
13.608923,INF
13.6092749,INF
13.6099396,INF
13.6110468,INF
13.6111917,INF
13.6124268,INF
13.6153555,INF
13.6158981,INF
13.6176653,INF
13.6202564,INF
13.6214752,INF
13.6224432,INF
13.6241388,INF
13.6242046,INF
13.6244011,INF
13.6257353,INF
13.6298714,INF
13.6325464,INF
13.6358976,INF
13.6388645,INF
13.6427355,INF
13.6452799,INF
13.6484156,INF
13.6485453,INF
13.6515388,INF
13.6565685,INF
13.6565771,INF
13.6591301,INF
13.6609735,INF
13.6622391,INF
13.6632776,INF
13.6644669,INF
13.6646681,INF
13.6652308,INF
13.6659231,INF
13.6673298,INF
13.6678934,IND
13.6688328,IND
13.669075,INF
13.6705236,INF
13.6706524,INF
13.6710024,INF
13.6712875,INF
13.6728554,INF
13.6740675,IND
13.6741533,INF
13.6751499,INF
13.6756363,IND
13.6769829,IND
13.677351,INF
13.6787329,IND
13.6824903,INF
13.6839609,INF
13.6862488,INF
13.6895504,INF
13.6897583,INF
13.6900005,INF
13.6946926,INF
13.6950836,INF
13.7023773,INF
13.707262,INF
13.7085619,INF
13.7088699,INF
13.7095652,INF
13.7100019,INF
13.7112551,INF
13.7115536,INF
13.7124701,INF
13.7143135,INF
13.7191381,INF
13.7213669,INF
13.7215986,INF
13.7224617,INF
13.7224636,IND
13.7262211,INF
13.7293262,INF
13.729558,INF
13.7295589,INF
13.7314615,INF
13.7333641,INF
13.7343197,INF
13.7353067,INF
13.7414179,INF
13.7415094,INF
13.7437038,INF
13.7491064,INF
13.7562599,INF
13.757987,INF
13.7599106,INF
13.7601957,INF
13.7602158,INF
13.7638369,INF
13.765357,INF
13.7653732,INF
13.7728052,INF
13.7770157,INF
13.7793798,INF
13.7801399,INF
13.780488,INF
13.784462,INF
13.7900486,INF
13.7992039,INF
13.8012314,INF
13.8055506,INF
13.8077192,INF
13.8096514,INF
13.8100061,INF
13.8106394,INF
13.813859,INF
13.8272305,INF
13.8399687,INF
13.8470221,IND
13.849165,INF
13.8527575,INF
13.8622341,INF
13.8631268,INF
13.8637075,INF
13.8663139,INF
13.8701029,INF
13.8717222,INF
13.8726721,INF
13.8739328,INF
13.8750343,INF
13.8759766,INF
13.8767605,INF
13.8773861,INF
13.8778515,INF
13.8781595,IND
13.8803825,INF
13.882534,INF
13.8829346,INF
13.8871136,IND
13.8916245,INF
13.8947773,INF
13.9005995,INF
13.9023809,INF
13.9055052,INF
13.9062052,INF
13.9071941,INF
13.9078827,INF
13.9108934,INF
13.9123535,INF
13.9125195,INF
13.9146338,INF
13.9153795,INF
13.9174643,INF
13.9180536,INF
13.9195213,INF
13.9222746,INF
13.9239998,INF
13.9256086,INF
13.9265089,INF
13.9320154,INF
13.9352856,INF
13.9385366,IND
13.9430933,INF
13.9460831,INF
13.9464693,INF
13.9466991,INF
13.9467735,INF
13.948842,INF
13.9504604,IND
13.9518318,INF
13.9536238,IND
13.9540701,INF
13.9560843,INF
13.9567738,INF
13.9568596,INF
13.9591045,INF
13.9595108,INF
13.9599113,INF
13.9616137,INF
13.9625988,INF
13.9628124,INF
13.9630365,INF
13.9640198,INF
13.9661484,INF
13.9671326,INF
13.969656,INF
13.9721985,INF
13.9744015,INF
13.9813452,INF
13.9915724,INF
13.9926128,INF
13.9981394,INF
14.0005169,INF
14.0012589,INF
14.0012903,INF
14.0015049,INF
14.0021029,INF
14.002286,INF
14.0025148,INF
14.0040398,INF
14.0119457,INF
14.0183086,INF
14.0192299,INF
14.0208912,INF
14.0225916,INF
14.0244331,INF
14.027894,INF
14.0322218,INF
14.0339289,INF
14.0364275,INF
14.039525,INF
14.0414925,INF
14.0418262,INF
14.0436611,INF
14.0475407,INF
14.0477839,INF
14.0487671,INF
14.0517187,INF
14.0541525,INF
14.0559978,INF
14.0560951,INF
14.0561991,INF
14.0570049,INF
14.0610247,INF
14.0612612,INF
14.0646744,INF
14.0657225,INF
14.0716829,INF
14.0722141,INF
14.0723362,INF
14.0754509,INF
14.0799685,INF
14.0841293,INF
14.0870676,INF
14.0885887,INF
14.0935974,INF
14.0954275,INF
14.1017981,INF
14.1036463,INF
14.1045685,INF
14.114377,INF
14.118433,INF
14.1203146,INF
14.122777,INF
14.1270161,IND
14.1282082,INF
14.1322498,INF
14.135849,INF
14.1401701,INF
14.1469584,INF
14.1532297,INF
14.1616392,INF
14.1639872,INF
14.1641884,INF
14.1661749,INF
14.1711426,INF
14.1744576,INF
14.1861286,INF
14.1869516,INF
14.1874666,INF
14.1879015,INF
14.1909885,INF
14.1941586,IND
14.1954317,INF
14.1954317,INF
14.1954317,INF
14.1954317,INF
14.1954317,INF
14.1984863,INF
14.199296,INF
14.2006311,INF
14.2030659,INF
14.2071896,INF
14.2113895,INF
14.2142715,INF
14.218359,INF
14.226697,INF
14.2277946,INF
14.2287045,INF
14.2322178,INF
14.234458,INF
14.234602,INF
14.236968,INF
14.2400866,INF
14.2408781,INF
14.2413454,INF
14.2417822,INF
14.2464638,INF
14.2475824,INF
14.254631,INF
14.2559395,INF
14.2598152,INF
14.2624359,INF
14.2630787,INF
14.2646923,INF
14.2663622,INF
14.2678928,INF
14.2692995,INF
14.2737036,INF
14.2786665,IND
14.291996,INF
14.2922182,INF
14.2945461,INF
14.2947559,INF
14.2958355,INF
14.2966843,INF
14.303606,INF
14.3077536,INF
14.3079519,INF
14.3102255,INF
14.3133841,INF
14.3144579,INF
14.3187408,INF
14.3198891,INF
14.320632,INF
14.3215923,INF
14.3242302,INF
14.3283863,INF
14.3313456,INF
14.3327112,INF
14.3348846,INF
14.3366184,INF
14.3367529,INF
14.3377495,INF
14.3397608,IND
14.3401394,INF
14.3408918,INF
14.3415813,INF
14.342206,INF
14.3461351,INF
14.3465099,INF
14.3491096,INF
14.3497295,INF
14.3535309,INF
14.3543186,INF
14.3580618,INF
14.3604326,INF
14.361063,INF
14.3658676,INF
14.3699379,INF
14.3774338,INF
14.3830414,INF
14.3897305,INF
14.3936501,INF
14.3943005,INF
14.401207,INF
14.4012499,INF
14.4018269,INF
14.4059048,INF
14.4098473,IND
14.4165907,INF
14.417635,INF
14.4204893,INF
14.4239655,INF
14.4252634,INF
14.4261189,IND
14.4298296,INF
14.4301529,INF
14.4324121,INF
14.4364719,INF
14.4386435,INF
14.4413767,INF
14.4422941,INF
14.4456816,INF
14.4471846,INF
14.4484615,INF
14.4537516,INF
14.4559498,INF
14.4594431,INF
14.4627047,INF
14.4709101,INF
14.4719973,INF
14.4752274,INF
14.4776669,INF
14.4783802,INF
14.4799595,INF
14.4827108,INF
14.4845905,INF
14.4862661,INF
14.4865856,INF
14.4956303,INF
14.4969873,INF
14.4976425,INF
14.503993,INF
14.5056629,INF
14.5086336,INF
14.5116072,INF
14.5136642,INF
14.5142241,INF
14.5187054,IND
14.5187702,INF
14.5195704,INF
14.5239277,INF
14.5334005,INF
14.5342045,INF
14.5365286,INF
14.5401373,INF
14.5484924,IND
14.5573215,INF
14.5664101,INF
14.5672131,INF
14.5717859,INF
14.5743599,INF
14.5747671,INF
14.5763416,INF
14.5835667,INF
14.5871201,INF
14.5923948,INF
14.5929403,INF
14.5938282,INF
14.597353,INF
14.6043711,INF
14.6073713,INF
14.6078978,IND
14.6189861,INF
14.619894,INF
14.6202326,INF
14.6210833,INF
14.6218672,INF
14.6224823,IND
14.6240597,INF
14.6243362,INF
14.6269789,INF
14.628952,INF
14.6319551,INF
14.6334925,INF
14.6338692,INF
14.6369476,INF
14.6416483,INF
14.6439333,INF
14.6449461,INF
14.6454,INF
14.6458712,INF
14.6459246,INF
14.6519318,INF
14.6519432,INF
14.6529474,INF
14.6529808,INF
14.6545382,INF
14.6550417,INF
14.6557302,INF
14.6572113,INF
14.657609,INF
14.6598644,INF
14.6620913,INF
14.6645193,INF
14.6667175,INF
14.6741734,INF
14.6748304,INF
14.6753006,INF
14.6771307,INF
14.6828508,INF
14.6833906,INF
14.6850185,INF
14.6879501,INF
14.6907415,INF
14.6928062,INF
14.6950836,INF
14.6969242,INF
14.7017927,INF
14.7038088,INF
14.7039165,INF
14.7056427,INF
14.7127523,INF
14.7137146,INF
14.7157927,INF
14.7172279,INF
14.7323971,INF
14.7365751,INF
14.74195,INF
14.7506285,INF
14.7513962,INF
14.7530136,INF
14.7537642,IND
14.7572517,INF
14.7587557,INF
14.7609901,INF
14.7706947,INF
14.771183,INF
14.7715025,INF
14.776165,INF
14.7782831,INF
14.7789288,INF
14.7802401,INF
14.7813835,INF
14.7820349,INF
14.7836676,INF
14.7851391,INF
14.7864475,INF
14.7875032,INF
14.7875957,IND
14.7888422,INF
14.7901983,INF
14.7904034,INF
14.7930174,INF
14.801487,INF
14.8085814,INF
14.8097515,INF
14.8102827,INF
14.8126631,INF
14.8182659,INF
14.8188095,INF
14.8236685,INF
14.8287716,INF
14.828825,INF
14.8331814,INF
14.8339968,INF
14.835742,INF
14.8357983,INF
14.8447561,INF
14.8473759,INF
14.8513336,INF
14.8587456,INF
14.8590918,INF
14.8591795,INF
14.8622828,INF
14.865653,INF
14.8680153,INF
14.8697672,INF
14.8717928,INF
14.8753443,INF
14.8914118,INF
14.8949099,INF
14.8991604,INF
14.903307,INF
14.9034348,INF
14.9081554,INF
14.9130373,INF
14.9169035,INF
14.9204168,INF
14.9224091,INF
14.9270239,INF
14.9291306,IND
14.9339972,IND
14.9368896,INF
14.9389381,INF
14.9389429,IND
14.941515,INF
14.9437666,INF
14.9439669,INF
14.9458447,INF
14.9464359,INF
14.94907,INF
14.9502811,INF
14.9506273,INF
14.9529438,INF
14.9542522,INF
14.9591532,INF
14.959507,INF
14.959775,INF
14.9677553,INF
14.9687147,INF
14.972621,INF
14.9787674,INF
14.9788609,INF
14.9807568,INF
14.982873,INF
14.9843102,INF
14.985775,IND
14.9863377,INF
14.9935093,INF
14.9956541,INF
14.9958439,INF
14.9970407,INF
14.9989719,IND
14.9999361,INF
15.0000105,INF
15.0080214,INF
15.0100908,INF
15.0112867,INF
15.0122089,IND
15.0178556,INF
15.0205078,INF
15.0237246,INF
15.0260649,INF
15.0267286,INF
15.0277729,INF
15.0340538,INF
15.0465603,INF
15.0465813,INF
15.0467901,INF
15.0502329,INF
15.0548124,INF
15.0571022,INF
15.0574646,INF
15.0585117,INF
15.0617781,INF
15.0636749,INF
15.0705557,IND
15.0753946,INF
15.0770569,INF
15.0783434,INF
15.0786562,INF
15.0816183,INF
15.0821238,INF
15.0851841,INF
15.0862455,INF
15.0909376,IND
15.0919676,INF
15.0956955,IND
15.0985708,INF
15.099679,INF
15.1005192,IND
15.1008425,INF
15.1010351,INF
15.1053123,INF
15.1144838,INF
15.116231,INF
15.1163445,INF
15.1166077,INF
15.1215277,INF
15.1219406,INF
15.1264648,INF
15.1340427,INF
15.1404619,INF
15.1447449,INF
15.1481743,INF
15.1549788,INF
15.1643066,INF
15.164505,INF
15.1663065,INF
15.1704416,INF
15.1738176,INF
15.174387,IND
15.1761694,INF
15.1787519,INF
15.181798,INF
15.1844997,INF
15.1877079,INF
15.18964,INF
15.1918297,INF
15.1922131,INF
15.1928844,INF
15.1947088,INF
15.1974421,INF
15.1989927,INF
15.1997204,INF
15.2070112,INF
15.2145958,INF
15.2160225,INF
15.2185402,INF
15.2201986,INF
15.2284346,INF
15.2301626,INF
15.2309322,IND
15.2360153,INF
15.2383118,INF
15.2391672,INF
15.239769,INF
15.242794,INF
15.2443247,INF
15.2467003,INF
15.2489405,INF
15.2522774,INF
15.2530394,INF
15.2533655,INF
15.2536621,INF
15.2540808,INF
15.2569103,INF
15.2592869,INF
15.2595053,INF
15.2610235,INF
15.2737217,INF
15.2774153,INF
15.2782383,INF
15.2842035,INF
15.2875662,INF
15.293438,INF
15.2963219,INF
15.3003788,INF
15.3013239,INF
15.3039188,INF
15.3044491,INF
15.3099527,INF
15.3170938,INF
15.3191071,INF
15.3285398,INF
15.3289862,INF
15.3315573,INF
15.3321972,INF
15.3324804,INF
15.3345442,INF
15.3363914,INF
15.3369141,INF
15.3369379,INF
15.3378296,INF
15.3391647,INF
15.3427286,INF
15.3446007,INF
15.3464861,INF
15.3467731,INF
15.3481798,INF
15.3496809,INF
15.3502274,INF
15.3624744,INF
15.3653498,INF
15.3664608,INF
15.3735867,INF
15.3758106,INF
15.3784618,INF
15.3817539,INF
15.3888445,INF
15.3905973,INF
15.391386,INF
15.3987999,INF
15.3992634,INF
15.4023418,INF
15.4066076,INF
15.4069138,INF
15.4119425,IND
15.4132366,INF
15.4227724,INF
15.4261751,INF
15.4269533,INF
15.4272718,INF
15.4281282,INF
15.4335079,INF
15.433671,INF
15.4343319,INF
15.4363079,INF
15.4376755,INF
15.4399977,INF
15.4419117,INF
15.4442177,INF
15.4489613,INF
15.4508505,INF
15.4539499,INF
15.4546576,INF
15.4550905,INF
15.4564104,INF
15.4571571,INF
15.458271,INF
15.4587326,INF
15.4593639,INF
15.4600229,INF
15.4624176,INF
15.4678049,INF
15.4680319,INF
15.4704809,INF
15.4727049,INF
15.474371,INF
15.4758406,INF
15.4804478,INF
15.4811192,INF
15.4855852,INF
15.4864063,INF
15.4877024,INF
15.4882536,INF
15.4895678,INF
15.4985256,INF
15.5012627,INF
15.5038013,IND
15.5054846,INF
15.5081596,INF
15.5087872,INF
15.5143661,INF
15.5166254,IND
15.5182352,INF
15.5221128,INF
15.5285645,INF
15.5293751,INF
15.5311804,INF
15.5321808,IND
15.5334263,INF
15.5384369,IND
15.5406685,INF
15.5459623,INF
15.551856,IND
15.554637,INF
15.556201,INF
15.5623579,INF
15.5683746,INF
15.5699415,IND
15.5733976,INF
15.5753803,INF
15.5779657,INF
15.5810776,INF
15.5822859,INF
15.5903759,INF
15.5938406,INF
15.5954218,INF
15.5974197,INF
15.6051226,INF
